,file_name,tag
3188,dataset\usb_typec\raw\raw_285.png,8
1156,dataset\bolt\raw\raw_109.png,3
1813,dataset\lego_1x2\raw\raw_395.png,5
2736,dataset\usb_mini\raw\raw_117.png,7
2295,dataset\lego_2x3\raw\raw_280.png,6
285,dataset\sphere\raw\raw_348.png,0
3407,dataset\key\raw\raw_404.png,9
3596,dataset\key\raw\raw_242.png,9
3105,dataset\usb_typec\raw\raw_087.png,8
3888,dataset\hex_key\raw\raw_058.png,10
238,dataset\sphere\raw\raw_256.png,0
601,dataset\cylinder\raw\raw_222.png,1
3169,dataset\usb_typec\raw\raw_237.png,8
606,dataset\cylinder\raw\raw_399.png,1
681,dataset\cylinder\raw\raw_281.png,1
39,dataset\sphere\raw\raw_129.png,0
3001,dataset\usb_typec\raw\raw_158.png,8
2480,dataset\lego_2x3\raw\raw_308.png,6
2443,dataset\lego_2x3\raw\raw_176.png,6
851,dataset\nut\raw\raw_098.png,2
2099,dataset\lego_1x2\raw\raw_232.png,5
1753,dataset\spanner\raw\raw_497.png,4
2021,dataset\lego_1x2\raw\raw_187.png,5
1667,dataset\spanner\raw\raw_356.png,4
4118,dataset\mesh_pot\raw\raw_180.png,11
3229,dataset\usb_typec\raw\raw_276.png,8
3089,dataset\usb_typec\raw\raw_075.png,8
302,dataset\sphere\raw\raw_437.png,0
1470,dataset\spanner\raw\raw_201.png,4
2624,dataset\usb_mini\raw\raw_066.png,7
2860,dataset\usb_mini\raw\raw_127.png,7
321,dataset\sphere\raw\raw_141.png,0
3943,dataset\hex_key\raw\raw_242.png,10
2267,dataset\lego_2x3\raw\raw_174.png,6
180,dataset\sphere\raw\raw_067.png,0
1195,dataset\bolt\raw\raw_251.png,3
2424,dataset\lego_2x3\raw\raw_173.png,6
3277,dataset\key\raw\raw_115.png,9
3058,dataset\usb_typec\raw\raw_354.png,8
2356,dataset\lego_2x3\raw\raw_326.png,6
3067,dataset\usb_typec\raw\raw_325.png,8
2455,dataset\lego_2x3\raw\raw_124.png,6
807,dataset\nut\raw\raw_327.png,2
1504,dataset\spanner\raw\raw_399.png,4
2888,dataset\usb_typec\raw\raw_164.png,8
3696,dataset\hex_key\raw\raw_013.png,10
2929,dataset\usb_typec\raw\raw_047.png,8
4138,dataset\mesh_pot\raw\raw_047.png,11
1366,dataset\bolt\raw\raw_230.png,3
1534,dataset\spanner\raw\raw_146.png,4
4072,dataset\mesh_pot\raw\raw_169.png,11
1737,dataset\spanner\raw\raw_302.png,4
3849,dataset\hex_key\raw\raw_026.png,10
2995,dataset\usb_typec\raw\raw_343.png,8
3373,dataset\key\raw\raw_138.png,9
3404,dataset\key\raw\raw_005.png,9
1606,dataset\spanner\raw\raw_305.png,4
396,dataset\cylinder\raw\raw_140.png,1
146,dataset\sphere\raw\raw_332.png,0
3321,dataset\key\raw\raw_318.png,9
2737,dataset\usb_mini\raw\raw_126.png,7
3712,dataset\hex_key\raw\raw_092.png,10
1157,dataset\bolt\raw\raw_197.png,3
1709,dataset\spanner\raw\raw_250.png,4
3700,dataset\hex_key\raw\raw_372.png,10
324,dataset\sphere\raw\raw_135.png,0
1750,dataset\spanner\raw\raw_367.png,4
3854,dataset\hex_key\raw\raw_115.png,10
2687,dataset\usb_mini\raw\raw_277.png,7
2244,dataset\lego_2x3\raw\raw_356.png,6
1226,dataset\bolt\raw\raw_382.png,3
26,dataset\sphere\raw\raw_389.png,0
996,dataset\nut\raw\raw_116.png,2
2189,dataset\lego_2x3\raw\raw_154.png,6
1408,dataset\bolt\raw\raw_198.png,3
3950,dataset\hex_key\raw\raw_491.png,10
4180,dataset\mesh_pot\raw\raw_381.png,11
299,dataset\sphere\raw\raw_468.png,0
1463,dataset\spanner\raw\raw_129.png,4
4155,dataset\mesh_pot\raw\raw_088.png,11
671,dataset\cylinder\raw\raw_059.png,1
714,dataset\cylinder\raw\raw_425.png,1
2870,dataset\usb_mini\raw\raw_261.png,7
4060,dataset\mesh_pot\raw\raw_287.png,11
728,dataset\nut\raw\raw_129.png,2
810,dataset\nut\raw\raw_383.png,2
1568,dataset\spanner\raw\raw_342.png,4
4250,dataset\mesh_pot\raw\raw_078.png,11
673,dataset\cylinder\raw\raw_085.png,1
4212,dataset\mesh_pot\raw\raw_263.png,11
2290,dataset\lego_2x3\raw\raw_183.png,6
844,dataset\nut\raw\raw_366.png,2
2794,dataset\usb_mini\raw\raw_295.png,7
3767,dataset\hex_key\raw\raw_102.png,10
2977,dataset\usb_typec\raw\raw_368.png,8
1773,dataset\spanner\raw\raw_111.png,4
3672,dataset\hex_key\raw\raw_251.png,10
3783,dataset\hex_key\raw\raw_010.png,10
344,dataset\sphere\raw\raw_273.png,0
2081,dataset\lego_1x2\raw\raw_250.png,5
3851,dataset\hex_key\raw\raw_070.png,10
1596,dataset\spanner\raw\raw_152.png,4
183,dataset\sphere\raw\raw_411.png,0
2297,dataset\lego_2x3\raw\raw_061.png,6
670,dataset\cylinder\raw\raw_489.png,1
2861,dataset\usb_mini\raw\raw_396.png,7
1686,dataset\spanner\raw\raw_068.png,4
2906,dataset\usb_typec\raw\raw_398.png,8
1759,dataset\spanner\raw\raw_362.png,4
3970,dataset\mesh_pot\raw\raw_152.png,11
4315,dataset\mesh_pot\raw\raw_100.png,11
2630,dataset\usb_mini\raw\raw_174.png,7
4254,dataset\mesh_pot\raw\raw_292.png,11
781,dataset\nut\raw\raw_398.png,2
3042,dataset\usb_typec\raw\raw_139.png,8
1058,dataset\nut\raw\raw_244.png,2
2676,dataset\usb_mini\raw\raw_270.png,7
1070,dataset\nut\raw\raw_257.png,2
3806,dataset\hex_key\raw\raw_110.png,10
452,dataset\cylinder\raw\raw_197.png,1
3797,dataset\hex_key\raw\raw_296.png,10
2920,dataset\usb_typec\raw\raw_053.png,8
1971,dataset\lego_1x2\raw\raw_156.png,5
211,dataset\sphere\raw\raw_194.png,0
1611,dataset\spanner\raw\raw_143.png,4
2247,dataset\lego_2x3\raw\raw_297.png,6
1259,dataset\bolt\raw\raw_143.png,3
1362,dataset\bolt\raw\raw_345.png,3
1092,dataset\bolt\raw\raw_491.png,3
399,dataset\cylinder\raw\raw_045.png,1
3186,dataset\usb_typec\raw\raw_317.png,8
2372,dataset\lego_2x3\raw\raw_108.png,6
488,dataset\cylinder\raw\raw_470.png,1
4193,dataset\mesh_pot\raw\raw_261.png,11
1391,dataset\bolt\raw\raw_406.png,3
3225,dataset\usb_typec\raw\raw_114.png,8
3076,dataset\usb_typec\raw\raw_069.png,8
790,dataset\nut\raw\raw_496.png,2
1505,dataset\spanner\raw\raw_075.png,4
300,dataset\sphere\raw\raw_007.png,0
2743,dataset\usb_mini\raw\raw_037.png,7
2339,dataset\lego_2x3\raw\raw_196.png,6
358,dataset\sphere\raw\raw_235.png,0
3831,dataset\hex_key\raw\raw_069.png,10
3870,dataset\hex_key\raw\raw_466.png,10
3486,dataset\key\raw\raw_366.png,9
2214,dataset\lego_2x3\raw\raw_190.png,6
846,dataset\nut\raw\raw_069.png,2
2986,dataset\usb_typec\raw\raw_189.png,8
3893,dataset\hex_key\raw\raw_089.png,10
126,dataset\sphere\raw\raw_031.png,0
2943,dataset\usb_typec\raw\raw_381.png,8
1914,dataset\lego_1x2\raw\raw_215.png,5
2341,dataset\lego_2x3\raw\raw_042.png,6
2554,dataset\usb_mini\raw\raw_265.png,7
2135,dataset\lego_1x2\raw\raw_217.png,5
706,dataset\cylinder\raw\raw_119.png,1
3219,dataset\usb_typec\raw\raw_259.png,8
2029,dataset\lego_1x2\raw\raw_209.png,5
3532,dataset\key\raw\raw_280.png,9
2378,dataset\lego_2x3\raw\raw_129.png,6
1341,dataset\bolt\raw\raw_088.png,3
3215,dataset\usb_typec\raw\raw_397.png,8
1996,dataset\lego_1x2\raw\raw_141.png,5
36,dataset\sphere\raw\raw_143.png,0
4292,dataset\mesh_pot\raw\raw_049.png,11
448,dataset\cylinder\raw\raw_187.png,1
2222,dataset\lego_2x3\raw\raw_307.png,6
956,dataset\nut\raw\raw_382.png,2
137,dataset\sphere\raw\raw_055.png,0
72,dataset\sphere\raw\raw_048.png,0
390,dataset\cylinder\raw\raw_194.png,1
2785,dataset\usb_mini\raw\raw_385.png,7
1136,dataset\bolt\raw\raw_222.png,3
2460,dataset\lego_2x3\raw\raw_209.png,6
1334,dataset\bolt\raw\raw_259.png,3
3052,dataset\usb_typec\raw\raw_064.png,8
2091,dataset\lego_1x2\raw\raw_003.png,5
4154,dataset\mesh_pot\raw\raw_022.png,11
3047,dataset\usb_typec\raw\raw_110.png,8
1908,dataset\lego_1x2\raw\raw_284.png,5
2232,dataset\lego_2x3\raw\raw_001.png,6
3466,dataset\key\raw\raw_443.png,9
11,dataset\sphere\raw\raw_167.png,0
1766,dataset\spanner\raw\raw_127.png,4
3376,dataset\key\raw\raw_069.png,9
3388,dataset\key\raw\raw_203.png,9
4184,dataset\mesh_pot\raw\raw_203.png,11
1957,dataset\lego_1x2\raw\raw_260.png,5
3495,dataset\key\raw\raw_278.png,9
1839,dataset\lego_1x2\raw\raw_194.png,5
758,dataset\nut\raw\raw_402.png,2
2812,dataset\usb_mini\raw\raw_009.png,7
1715,dataset\spanner\raw\raw_053.png,4
3873,dataset\hex_key\raw\raw_220.png,10
3463,dataset\key\raw\raw_346.png,9
1941,dataset\lego_1x2\raw\raw_388.png,5
3811,dataset\hex_key\raw\raw_032.png,10
2612,dataset\usb_mini\raw\raw_379.png,7
3572,dataset\key\raw\raw_368.png,9
221,dataset\sphere\raw\raw_307.png,0
4303,dataset\mesh_pot\raw\raw_024.png,11
4300,dataset\mesh_pot\raw\raw_274.png,11
2590,dataset\usb_mini\raw\raw_373.png,7
1474,dataset\spanner\raw\raw_161.png,4
3927,dataset\hex_key\raw\raw_342.png,10
2937,dataset\usb_typec\raw\raw_056.png,8
3263,dataset\key\raw\raw_041.png,9
1850,dataset\lego_1x2\raw\raw_014.png,5
3366,dataset\key\raw\raw_030.png,9
2086,dataset\lego_1x2\raw\raw_271.png,5
457,dataset\cylinder\raw\raw_313.png,1
1480,dataset\spanner\raw\raw_347.png,4
494,dataset\cylinder\raw\raw_307.png,1
445,dataset\cylinder\raw\raw_030.png,1
4150,dataset\mesh_pot\raw\raw_122.png,11
2078,dataset\lego_1x2\raw\raw_006.png,5
3902,dataset\hex_key\raw\raw_436.png,10
1084,dataset\bolt\raw\raw_165.png,3
4141,dataset\mesh_pot\raw\raw_383.png,11
939,dataset\nut\raw\raw_041.png,2
2390,dataset\lego_2x3\raw\raw_019.png,6
3434,dataset\key\raw\raw_207.png,9
1936,dataset\lego_1x2\raw\raw_121.png,5
2655,dataset\usb_mini\raw\raw_321.png,7
1854,dataset\lego_1x2\raw\raw_140.png,5
4010,dataset\mesh_pot\raw\raw_343.png,11
2548,dataset\usb_mini\raw\raw_319.png,7
2714,dataset\usb_mini\raw\raw_210.png,7
3566,dataset\key\raw\raw_048.png,9
2963,dataset\usb_typec\raw\raw_332.png,8
2978,dataset\usb_typec\raw\raw_032.png,8
1390,dataset\bolt\raw\raw_385.png,3
3629,dataset\hex_key\raw\raw_403.png,10
4206,dataset\mesh_pot\raw\raw_108.png,11
4140,dataset\mesh_pot\raw\raw_181.png,11
1181,dataset\bolt\raw\raw_236.png,3
176,dataset\sphere\raw\raw_276.png,0
3420,dataset\key\raw\raw_384.png,9
1090,dataset\bolt\raw\raw_175.png,3
2056,dataset\lego_1x2\raw\raw_009.png,5
4186,dataset\mesh_pot\raw\raw_336.png,11
202,dataset\sphere\raw\raw_458.png,0
4147,dataset\mesh_pot\raw\raw_029.png,11
4152,dataset\mesh_pot\raw\raw_185.png,11
1682,dataset\spanner\raw\raw_097.png,4
504,dataset\cylinder\raw\raw_249.png,1
370,dataset\cylinder\raw\raw_207.png,1
71,dataset\sphere\raw\raw_410.png,0
2453,dataset\lego_2x3\raw\raw_111.png,6
1266,dataset\bolt\raw\raw_187.png,3
2328,dataset\lego_2x3\raw\raw_107.png,6
3586,dataset\key\raw\raw_154.png,9
476,dataset\cylinder\raw\raw_379.png,1
1068,dataset\nut\raw\raw_282.png,2
1147,dataset\bolt\raw\raw_138.png,3
1471,dataset\spanner\raw\raw_449.png,4
3270,dataset\key\raw\raw_086.png,9
205,dataset\sphere\raw\raw_234.png,0
3296,dataset\key\raw\raw_347.png,9
1037,dataset\nut\raw\raw_336.png,2
3174,dataset\usb_typec\raw\raw_137.png,8
2876,dataset\usb_mini\raw\raw_298.png,7
4252,dataset\mesh_pot\raw\raw_093.png,11
3292,dataset\key\raw\raw_370.png,9
3905,dataset\hex_key\raw\raw_221.png,10
4121,dataset\mesh_pot\raw\raw_110.png,11
2893,dataset\usb_typec\raw\raw_298.png,8
3537,dataset\key\raw\raw_050.png,9
3907,dataset\hex_key\raw\raw_072.png,10
2061,dataset\lego_1x2\raw\raw_119.png,5
3613,dataset\hex_key\raw\raw_199.png,10
546,dataset\cylinder\raw\raw_058.png,1
3479,dataset\key\raw\raw_271.png,9
3734,dataset\hex_key\raw\raw_192.png,10
3274,dataset\key\raw\raw_176.png,9
3852,dataset\hex_key\raw\raw_371.png,10
4280,dataset\mesh_pot\raw\raw_172.png,11
3470,dataset\key\raw\raw_187.png,9
2884,dataset\usb_typec\raw\raw_054.png,8
3266,dataset\key\raw\raw_448.png,9
2835,dataset\usb_mini\raw\raw_151.png,7
3862,dataset\hex_key\raw\raw_031.png,10
360,dataset\cylinder\raw\raw_199.png,1
2126,dataset\lego_1x2\raw\raw_111.png,5
4198,dataset\mesh_pot\raw\raw_195.png,11
976,dataset\nut\raw\raw_230.png,2
1746,dataset\spanner\raw\raw_380.png,4
3565,dataset\key\raw\raw_042.png,9
2647,dataset\usb_mini\raw\raw_121.png,7
765,dataset\nut\raw\raw_381.png,2
3508,dataset\key\raw\raw_388.png,9
2287,dataset\lego_2x3\raw\raw_311.png,6
19,dataset\sphere\raw\raw_270.png,0
3909,dataset\hex_key\raw\raw_207.png,10
1225,dataset\bolt\raw\raw_200.png,3
838,dataset\nut\raw\raw_404.png,2
4084,dataset\mesh_pot\raw\raw_145.png,11
2255,dataset\lego_2x3\raw\raw_150.png,6
124,dataset\sphere\raw\raw_482.png,0
3379,dataset\key\raw\raw_378.png,9
2305,dataset\lego_2x3\raw\raw_180.png,6
4277,dataset\mesh_pot\raw\raw_309.png,11
879,dataset\nut\raw\raw_170.png,2
2869,dataset\usb_mini\raw\raw_169.png,7
4027,dataset\mesh_pot\raw\raw_355.png,11
2993,dataset\usb_typec\raw\raw_222.png,8
1786,dataset\spanner\raw\raw_218.png,4
1770,dataset\spanner\raw\raw_064.png,4
3661,dataset\hex_key\raw\raw_281.png,10
3609,dataset\hex_key\raw\raw_447.png,10
4229,dataset\mesh_pot\raw\raw_313.png,11
2350,dataset\lego_2x3\raw\raw_377.png,6
212,dataset\sphere\raw\raw_131.png,0
381,dataset\cylinder\raw\raw_008.png,1
2897,dataset\usb_typec\raw\raw_060.png,8
1108,dataset\bolt\raw\raw_300.png,3
2729,dataset\usb_mini\raw\raw_267.png,7
4071,dataset\mesh_pot\raw\raw_138.png,11
849,dataset\nut\raw\raw_088.png,2
111,dataset\sphere\raw\raw_292.png,0
668,dataset\cylinder\raw\raw_348.png,1
2513,dataset\lego_2x3\raw\raw_011.png,6
540,dataset\cylinder\raw\raw_274.png,1
3781,dataset\hex_key\raw\raw_445.png,10
2300,dataset\lego_2x3\raw\raw_035.png,6
3354,dataset\key\raw\raw_253.png,9
1933,dataset\lego_1x2\raw\raw_313.png,5
2169,dataset\lego_2x3\raw\raw_079.png,6
649,dataset\cylinder\raw\raw_431.png,1
1728,dataset\spanner\raw\raw_016.png,4
4268,dataset\mesh_pot\raw\raw_232.png,11
2527,dataset\usb_mini\raw\raw_113.png,7
3345,dataset\key\raw\raw_255.png,9
1742,dataset\spanner\raw\raw_242.png,4
3459,dataset\key\raw\raw_322.png,9
3656,dataset\hex_key\raw\raw_277.png,10
2097,dataset\lego_1x2\raw\raw_071.png,5
45,dataset\sphere\raw\raw_303.png,0
3620,dataset\hex_key\raw\raw_093.png,10
3731,dataset\hex_key\raw\raw_426.png,10
3464,dataset\key\raw\raw_123.png,9
3840,dataset\hex_key\raw\raw_006.png,10
4110,dataset\mesh_pot\raw\raw_384.png,11
947,dataset\nut\raw\raw_431.png,2
4099,dataset\mesh_pot\raw\raw_146.png,11
4012,dataset\mesh_pot\raw\raw_164.png,11
2734,dataset\usb_mini\raw\raw_206.png,7
1951,dataset\lego_1x2\raw\raw_235.png,5
1006,dataset\nut\raw\raw_001.png,2
4112,dataset\mesh_pot\raw\raw_327.png,11
767,dataset\nut\raw\raw_474.png,2
2476,dataset\lego_2x3\raw\raw_207.png,6
1516,dataset\spanner\raw\raw_099.png,4
1303,dataset\bolt\raw\raw_179.png,3
1379,dataset\bolt\raw\raw_123.png,3
3867,dataset\hex_key\raw\raw_238.png,10
1045,dataset\nut\raw\raw_051.png,2
2294,dataset\lego_2x3\raw\raw_239.png,6
1736,dataset\spanner\raw\raw_103.png,4
3445,dataset\key\raw\raw_348.png,9
4279,dataset\mesh_pot\raw\raw_301.png,11
1258,dataset\bolt\raw\raw_338.png,3
1489,dataset\spanner\raw\raw_364.png,4
2659,dataset\usb_mini\raw\raw_035.png,7
3242,dataset\key\raw\raw_413.png,9
1211,dataset\bolt\raw\raw_029.png,3
2490,dataset\lego_2x3\raw\raw_171.png,6
3682,dataset\hex_key\raw\raw_028.png,10
44,dataset\sphere\raw\raw_130.png,0
3265,dataset\key\raw\raw_229.png,9
3471,dataset\key\raw\raw_143.png,9
2582,dataset\usb_mini\raw\raw_118.png,7
1032,dataset\nut\raw\raw_389.png,2
1668,dataset\spanner\raw\raw_280.png,4
2636,dataset\usb_mini\raw\raw_190.png,7
417,dataset\cylinder\raw\raw_294.png,1
1093,dataset\bolt\raw\raw_174.png,3
3788,dataset\hex_key\raw\raw_291.png,10
2259,dataset\lego_2x3\raw\raw_092.png,6
2960,dataset\usb_typec\raw\raw_295.png,8
3041,dataset\usb_typec\raw\raw_355.png,8
3284,dataset\key\raw\raw_410.png,9
2071,dataset\lego_1x2\raw\raw_399.png,5
4160,dataset\mesh_pot\raw\raw_175.png,11
1503,dataset\spanner\raw\raw_085.png,4
274,dataset\sphere\raw\raw_047.png,0
3895,dataset\hex_key\raw\raw_373.png,10
1352,dataset\bolt\raw\raw_249.png,3
152,dataset\sphere\raw\raw_212.png,0
1975,dataset\lego_1x2\raw\raw_088.png,5
905,dataset\nut\raw\raw_305.png,2
1538,dataset\spanner\raw\raw_288.png,4
1679,dataset\spanner\raw\raw_236.png,4
3156,dataset\usb_typec\raw\raw_299.png,8
2204,dataset\lego_2x3\raw\raw_242.png,6
733,dataset\nut\raw\raw_232.png,2
446,dataset\cylinder\raw\raw_117.png,1
225,dataset\sphere\raw\raw_361.png,0
1533,dataset\spanner\raw\raw_014.png,4
2559,dataset\usb_mini\raw\raw_290.png,7
3342,dataset\key\raw\raw_291.png,9
1976,dataset\lego_1x2\raw\raw_314.png,5
2076,dataset\lego_1x2\raw\raw_077.png,5
1542,dataset\spanner\raw\raw_196.png,4
809,dataset\nut\raw\raw_357.png,2
3834,dataset\hex_key\raw\raw_018.png,10
2667,dataset\usb_mini\raw\raw_091.png,7
1913,dataset\lego_1x2\raw\raw_152.png,5
2212,dataset\lego_2x3\raw\raw_327.png,6
3855,dataset\hex_key\raw\raw_246.png,10
2770,dataset\usb_mini\raw\raw_390.png,7
806,dataset\nut\raw\raw_013.png,2
3809,dataset\hex_key\raw\raw_044.png,10
1484,dataset\spanner\raw\raw_454.png,4
3894,dataset\hex_key\raw\raw_187.png,10
3520,dataset\key\raw\raw_013.png,9
4209,dataset\mesh_pot\raw\raw_115.png,11
1245,dataset\bolt\raw\raw_057.png,3
2701,dataset\usb_mini\raw\raw_266.png,7
544,dataset\cylinder\raw\raw_110.png,1
2324,dataset\lego_2x3\raw\raw_170.png,6
3088,dataset\usb_typec\raw\raw_284.png,8
233,dataset\sphere\raw\raw_197.png,0
2296,dataset\lego_2x3\raw\raw_379.png,6
929,dataset\nut\raw\raw_468.png,2
3898,dataset\hex_key\raw\raw_088.png,10
4281,dataset\mesh_pot\raw\raw_307.png,11
3983,dataset\mesh_pot\raw\raw_331.png,11
3545,dataset\key\raw\raw_377.png,9
4035,dataset\mesh_pot\raw\raw_346.png,11
2674,dataset\usb_mini\raw\raw_057.png,7
3191,dataset\usb_typec\raw\raw_207.png,8
2528,dataset\usb_mini\raw\raw_259.png,7
2103,dataset\lego_1x2\raw\raw_212.png,5
469,dataset\cylinder\raw\raw_304.png,1
1837,dataset\lego_1x2\raw\raw_049.png,5
567,dataset\cylinder\raw\raw_369.png,1
3178,dataset\usb_typec\raw\raw_058.png,8
2948,dataset\usb_typec\raw\raw_061.png,8
1610,dataset\spanner\raw\raw_416.png,4
500,dataset\cylinder\raw\raw_180.png,1
2308,dataset\lego_2x3\raw\raw_177.png,6
2540,dataset\usb_mini\raw\raw_280.png,7
1511,dataset\spanner\raw\raw_086.png,4
1869,dataset\lego_1x2\raw\raw_318.png,5
1400,dataset\bolt\raw\raw_152.png,3
153,dataset\sphere\raw\raw_183.png,0
508,dataset\cylinder\raw\raw_013.png,1
386,dataset\cylinder\raw\raw_289.png,1
3841,dataset\hex_key\raw\raw_232.png,10
4091,dataset\mesh_pot\raw\raw_058.png,11
2311,dataset\lego_2x3\raw\raw_277.png,6
3475,dataset\key\raw\raw_061.png,9
969,dataset\nut\raw\raw_092.png,2
2137,dataset\lego_1x2\raw\raw_316.png,5
4304,dataset\mesh_pot\raw\raw_007.png,11
3122,dataset\usb_typec\raw\raw_312.png,8
3305,dataset\key\raw\raw_259.png,9
3431,dataset\key\raw\raw_349.png,9
680,dataset\cylinder\raw\raw_318.png,1
3003,dataset\usb_typec\raw\raw_018.png,8
1982,dataset\lego_1x2\raw\raw_299.png,5
3718,dataset\hex_key\raw\raw_259.png,10
3737,dataset\hex_key\raw\raw_134.png,10
345,dataset\sphere\raw\raw_454.png,0
878,dataset\nut\raw\raw_330.png,2
3874,dataset\hex_key\raw\raw_111.png,10
2283,dataset\lego_2x3\raw\raw_229.png,6
1578,dataset\spanner\raw\raw_038.png,4
2087,dataset\lego_1x2\raw\raw_374.png,5
3859,dataset\hex_key\raw\raw_473.png,10
333,dataset\sphere\raw\raw_394.png,0
4182,dataset\mesh_pot\raw\raw_234.png,11
2759,dataset\usb_mini\raw\raw_242.png,7
179,dataset\sphere\raw\raw_406.png,0
2853,dataset\usb_mini\raw\raw_254.png,7
1937,dataset\lego_1x2\raw\raw_010.png,5
2614,dataset\usb_mini\raw\raw_074.png,7
3774,dataset\hex_key\raw\raw_081.png,10
3382,dataset\key\raw\raw_435.png,9
1782,dataset\spanner\raw\raw_170.png,4
3166,dataset\usb_typec\raw\raw_233.png,8
1585,dataset\spanner\raw\raw_272.png,4
2815,dataset\usb_mini\raw\raw_282.png,7
884,dataset\nut\raw\raw_134.png,2
4123,dataset\mesh_pot\raw\raw_131.png,11
498,dataset\cylinder\raw\raw_458.png,1
4073,dataset\mesh_pot\raw\raw_027.png,11
660,dataset\cylinder\raw\raw_029.png,1
4014,dataset\mesh_pot\raw\raw_272.png,11
95,dataset\sphere\raw\raw_377.png,0
2908,dataset\usb_typec\raw\raw_351.png,8
3280,dataset\key\raw\raw_243.png,9
1114,dataset\bolt\raw\raw_303.png,3
178,dataset\sphere\raw\raw_369.png,0
3481,dataset\key\raw\raw_321.png,9
1639,dataset\spanner\raw\raw_298.png,4
3744,dataset\hex_key\raw\raw_269.png,10
2242,dataset\lego_2x3\raw\raw_071.png,6
2456,dataset\lego_2x3\raw\raw_318.png,6
3327,dataset\key\raw\raw_265.png,9
1552,dataset\spanner\raw\raw_095.png,4
3530,dataset\key\raw\raw_113.png,9
308,dataset\sphere\raw\raw_356.png,0
2651,dataset\usb_mini\raw\raw_054.png,7
4296,dataset\mesh_pot\raw\raw_074.png,11
3411,dataset\key\raw\raw_046.png,9
4159,dataset\mesh_pot\raw\raw_025.png,11
4176,dataset\mesh_pot\raw\raw_303.png,11
4032,dataset\mesh_pot\raw\raw_002.png,11
2856,dataset\usb_mini\raw\raw_234.png,7
4308,dataset\mesh_pot\raw\raw_371.png,11
694,dataset\cylinder\raw\raw_095.png,1
4111,dataset\mesh_pot\raw\raw_063.png,11
920,dataset\nut\raw\raw_217.png,2
1133,dataset\bolt\raw\raw_134.png,3
1401,dataset\bolt\raw\raw_027.png,3
1242,dataset\bolt\raw\raw_307.png,3
2857,dataset\usb_mini\raw\raw_104.png,7
2220,dataset\lego_2x3\raw\raw_220.png,6
3830,dataset\hex_key\raw\raw_327.png,10
3109,dataset\usb_typec\raw\raw_373.png,8
1134,dataset\bolt\raw\raw_180.png,3
313,dataset\sphere\raw\raw_072.png,0
3328,dataset\key\raw\raw_341.png,9
2964,dataset\usb_typec\raw\raw_192.png,8
2152,dataset\lego_1x2\raw\raw_241.png,5
213,dataset\sphere\raw\raw_152.png,0
525,dataset\cylinder\raw\raw_360.png,1
3115,dataset\usb_typec\raw\raw_389.png,8
3055,dataset\usb_typec\raw\raw_208.png,8
867,dataset\nut\raw\raw_204.png,2
4033,dataset\mesh_pot\raw\raw_129.png,11
1075,dataset\nut\raw\raw_420.png,2
3262,dataset\key\raw\raw_036.png,9
1435,dataset\bolt\raw\raw_025.png,3
1603,dataset\spanner\raw\raw_469.png,4
3525,dataset\key\raw\raw_299.png,9
3669,dataset\hex_key\raw\raw_440.png,10
4095,dataset\mesh_pot\raw\raw_060.png,11
1472,dataset\spanner\raw\raw_137.png,4
4174,dataset\mesh_pot\raw\raw_354.png,11
499,dataset\cylinder\raw\raw_433.png,1
2286,dataset\lego_2x3\raw\raw_347.png,6
804,dataset\nut\raw\raw_387.png,2
2645,dataset\usb_mini\raw\raw_046.png,7
1938,dataset\lego_1x2\raw\raw_167.png,5
1155,dataset\bolt\raw\raw_211.png,3
534,dataset\cylinder\raw\raw_075.png,1
3659,dataset\hex_key\raw\raw_257.png,10
4029,dataset\mesh_pot\raw\raw_377.png,11
2031,dataset\lego_1x2\raw\raw_171.png,5
3131,dataset\usb_typec\raw\raw_297.png,8
1343,dataset\bolt\raw\raw_493.png,3
745,dataset\nut\raw\raw_458.png,2
3144,dataset\usb_typec\raw\raw_272.png,8
3995,dataset\mesh_pot\raw\raw_017.png,11
3762,dataset\hex_key\raw\raw_096.png,10
791,dataset\nut\raw\raw_490.png,2
980,dataset\nut\raw\raw_135.png,2
1299,dataset\bolt\raw\raw_100.png,3
2999,dataset\usb_typec\raw\raw_059.png,8
2611,dataset\usb_mini\raw\raw_097.png,7
2221,dataset\lego_2x3\raw\raw_149.png,6
1024,dataset\nut\raw\raw_334.png,2
2006,dataset\lego_1x2\raw\raw_225.png,5
3688,dataset\hex_key\raw\raw_279.png,10
364,dataset\cylinder\raw\raw_349.png,1
2799,dataset\usb_mini\raw\raw_042.png,7
2003,dataset\lego_1x2\raw\raw_116.png,5
1018,dataset\nut\raw\raw_411.png,2
597,dataset\cylinder\raw\raw_087.png,1
2697,dataset\usb_mini\raw\raw_273.png,7
3240,dataset\key\raw\raw_423.png,9
1425,dataset\bolt\raw\raw_050.png,3
4018,dataset\mesh_pot\raw\raw_104.png,11
3251,dataset\key\raw\raw_053.png,9
2141,dataset\lego_1x2\raw\raw_242.png,5
672,dataset\cylinder\raw\raw_383.png,1
3890,dataset\hex_key\raw\raw_318.png,10
4187,dataset\mesh_pot\raw\raw_001.png,11
140,dataset\sphere\raw\raw_290.png,0
440,dataset\cylinder\raw\raw_205.png,1
938,dataset\nut\raw\raw_488.png,2
1282,dataset\bolt\raw\raw_330.png,3
3933,dataset\hex_key\raw\raw_275.png,10
